,business1,business2,distance,rank,latitude,longitude,latitude_similar,longitude_similar,name,stars,url
1212,4n4wMkDnDY7cuWOya8UumA,ER0c0-cVKhW2O3sjUQawXg,0.3879384596175214,17,40.8117391,-73.95438759999999,40.8052722,-73.9623564,Artopolis,3.5,http://www.yelp.com/biz/artopolis-new-york
3616,4n4wMkDnDY7cuWOya8UumA,_5BoZ_C5zEl5M_MxT1W39w,0.39322970337122987,18,40.8117391,-73.95438759999999,40.8026839172,-73.96757841109999,Cascabel Taqueria,3.0,http://www.yelp.com/biz/cascabel-taqueria-new-york-2
2312,4n4wMkDnDY7cuWOya8UumA,Lr_x2ey_DQs_8ACS-1t7rA,0.4072804115991081,19,40.8117391,-73.95438759999999,40.806222,-73.9532045,Billie's Black,3.5,http://www.yelp.com/biz/billies-black-new-york
1902,4n4wMkDnDY7cuWOya8UumA,JCPykGY64Ok0MXo1T_35Cw,0.4170482972793078,20,40.8117391,-73.95438759999999,40.8047065,-73.95513259999998,Mama's Fried Chicken,3.0,http://www.yelp.com/biz/mamas-fried-chicken-new-york-2
3643,4n4wMkDnDY7cuWOya8UumA,_DPEAIvsH92phbwh2W-ADA,0.4185397763015953,21,40.8117391,-73.95438759999999,40.8071249,-73.9644045,UniCafé,2.5,http://www.yelp.com/biz/unicaf%C3%A9-manhattan-2
3206,4n4wMkDnDY7cuWOya8UumA,Vf0-szX1DxTVYhpnJCwr9w,0.4336947991991783,22,40.8117391,-73.95438759999999,40.8028915,-73.96730600000001,The Manchester Diner,3.0,http://www.yelp.com/biz/the-manchester-diner-manhattan
4568,4n4wMkDnDY7cuWOya8UumA,l9OMQ7JKxM5ues3nKEGwcg,0.4461462561751771,23,40.8117391,-73.95438759999999,40.807443,-73.963544,Brad's,3.0,http://www.yelp.com/biz/brads-manhattan
5822,4n4wMkDnDY7cuWOya8UumA,yo_WAOnE2pPHCQduq_V_ZA,0.4549494380763446,24,40.8117391,-73.95438759999999,40.8056285,-73.9643813,Symposium Greek Restaurant,3.5,http://www.yelp.com/biz/symposium-greek-restaurant-new-york
5496,4n4wMkDnDY7cuWOya8UumA,vZ5-JXlJS75k8wmPNS5U5w,0.4772689411420625,25,40.8117391,-73.95438759999999,40.811199,-73.9578375,Max Soha,4.0,http://www.yelp.com/biz/max-soha-new-york
5226,4n4wMkDnDY7cuWOya8UumA,tx-RvyrgducHwWkz_b6Dqg,0.5208651645467329,26,40.8117391,-73.95438759999999,40.8119407,-73.9573194,Slicebun,2.0,http://www.yelp.com/biz/slicebun-manhattan
2382,4n4wMkDnDY7cuWOya8UumA,NRO1_u7mOE-ffhXE6ShUHw,0.5313833700235899,27,40.8117391,-73.95438759999999,40.8026442,-73.96432890000001,the 'dam,4.5,http://www.yelp.com/biz/the-dam-new-york
1529,4n4wMkDnDY7cuWOya8UumA,HC9E8-yBfMKkJTTvelRLyw,0.5398916520341807,28,40.8117391,-73.95438759999999,40.802300200000005,-73.96458259999999,Concord Garden Restaurant,2.5,http://www.yelp.com/biz/concord-garden-restaurant-new-york
84,4n4wMkDnDY7cuWOya8UumA,02goPV7NW1StFyas5PVSeg,0.5465724301226276,29,40.8117391,-73.95438759999999,40.801515,-73.964551,New Young Fish,3.5,http://www.yelp.com/biz/new-young-fish-new-york
3482,4n4wMkDnDY7cuWOya8UumA,YgGbeBYxOSmRi6CFn04MoQ,0.549880479883783,30,40.8117391,-73.95438759999999,40.809037,-73.9592385,Che' Bella Pizza,3.5,http://www.yelp.com/biz/che-bella-pizza-new-york
366,4rWJGwb3rjDoZHA0AECa5A,4rWJGwb3rjDoZHA0AECa5A,0.0,1,40.803313,-73.95682790000001,40.803313,-73.95682790000001,Melba's,3.5,http://www.yelp.com/biz/melbas-new-york
5408,4rWJGwb3rjDoZHA0AECa5A,vHzWvZYbkoHY_071J-lPRw,0.11643851605995648,2,40.803313,-73.95682790000001,40.805159,-73.96620899999999,The Heights Bar & Grill,3.5,http://www.yelp.com/biz/the-heights-bar-and-grill-new-york-3
4240,4rWJGwb3rjDoZHA0AECa5A,froxnvO6lVnzrTBS4p_W_g,0.15220488734639182,3,40.803313,-73.95682790000001,40.80458529999999,-73.9665367,Five Guys Burgers and Fries,3.0,http://www.yelp.com/biz/five-guys-burgers-and-fries-new-york-7
2470,4rWJGwb3rjDoZHA0AECa5A,OZtXG5DUsJZrtMFWodCNnA,0.22913417468025155,4,40.803313,-73.95682790000001,40.803512289400004,-73.95625948909999,Harlem Food Bar,2.5,http://www.yelp.com/biz/harlem-food-bar-new-york
1046,4rWJGwb3rjDoZHA0AECa5A,D3Sw_VHsaQGYdQjsZDv-Nw,0.23303665566185106,5,40.803313,-73.95682790000001,40.8048651,-73.96633620000001,Empanada Joe's,1.5,http://www.yelp.com/biz/empanada-joes-new-york
454,4rWJGwb3rjDoZHA0AECa5A,5dzFMuClH9CDvfaUuIKWeg,0.34060282308312584,6,40.803313,-73.95682790000001,40.8013646,-73.9611369,Hunan's Kitchen,3.5,http://www.yelp.com/biz/hunans-kitchen-new-york
2631,4rWJGwb3rjDoZHA0AECa5A,PQrCluMVsWTGvloynpKBog,0.364697985066582,7,40.803313,-73.95682790000001,40.800714,-73.965906,The Neighborhood,3.5,http://www.yelp.com/biz/the-neighborhood-manhattan-2
2950,4rWJGwb3rjDoZHA0AECa5A,SvuJs-3p4H3FZaoF3K3y3g,0.379137572654818,8,40.803313,-73.95682790000001,40.801589,-73.9648713,El Rey De La Caridad,4.0,http://www.yelp.com/biz/el-rey-de-la-caridad-new-york
1762,4rWJGwb3rjDoZHA0AECa5A,IfLTw-yFMpuiqAdYRxLv8Q,0.3801094020945419,9,40.803313,-73.95682790000001,40.806383399999994,-73.9537152,Moca Bar & Lounge,3.5,http://www.yelp.com/biz/moca-bar-and-lounge-new-york
1443,4rWJGwb3rjDoZHA0AECa5A,GDATF7Wkz9XhaucMdRxUpg,0.4116218098994752,10,40.803313,-73.95682790000001,40.8041347,-73.96661740000002,Shangri-La Express,3.5,http://www.yelp.com/biz/shangri-la-express-new-york
5385,4rWJGwb3rjDoZHA0AECa5A,v13Ur9Yf2EhvGlvPAaFNeQ,0.4133440602855384,11,40.803313,-73.95682790000001,40.80522,-73.9663939,Vareli,4.0,http://www.yelp.com/biz/vareli-new-york
4078,4rWJGwb3rjDoZHA0AECa5A,eVZGBIWAmQxiTwVYA0pjWA,0.4186357795223705,12,40.803313,-73.95682790000001,40.799721999999996,-73.962932,Little Gujrat Deli,3.0,http://www.yelp.com/biz/little-gujrat-deli-new-york
3,4rWJGwb3rjDoZHA0AECa5A,-6ncX3fnQ9OLCjfiUe-kFg,0.4234454881557616,13,40.803313,-73.95682790000001,40.807975769,-73.9643707275,Ollie's,2.0,http://www.yelp.com/biz/ollies-new-york
4720,4rWJGwb3rjDoZHA0AECa5A,nGgdoc8XIYYb055OIu4SgQ,0.43010279992123,14,40.803313,-73.95682790000001,40.8028863,-73.9672942,Westway Cafe,3.0,http://www.yelp.com/biz/westway-cafe-new-york
118,4rWJGwb3rjDoZHA0AECa5A,0Kcuy_vyfWlAetDgdmIy3g,0.4435582721265886,15,40.803313,-73.95682790000001,40.80568770000001,-73.9623835,John Jay Dining Hall,2.0,http://www.yelp.com/biz/john-jay-dining-hall-new-york
4289,4rWJGwb3rjDoZHA0AECa5A,geTFpY84Tp-nVTXflnxtDA,0.448599652243717,16,40.803313,-73.95682790000001,40.8033208,-73.96384470000001,V & T Pizzeria & Restaurant,3.5,http://www.yelp.com/biz/v-and-t-pizzeria-and-restaurant-new-york
3104,4rWJGwb3rjDoZHA0AECa5A,UWSVbdWub1ZLzRb9--4-mA,0.4492773144887042,17,40.803313,-73.95682790000001,40.8057723,-73.9542017,Harlem Savour of Seafood,2.5,http://www.yelp.com/biz/harlem-savour-of-seafood-manhattan
5435,4rWJGwb3rjDoZHA0AECa5A,vQTMu1jkFZUIkb_EmYPa9w,0.4494130355241699,18,40.803313,-73.95682790000001,40.803635,-73.963849,Cinco De Mayo Restaurant,2.5,http://www.yelp.com/biz/cinco-de-mayo-restaurant-new-york
268,4rWJGwb3rjDoZHA0AECa5A,3uJAt1EHG0x9pz_c91AHuQ,0.4581960430462833,19,40.803313,-73.95682790000001,40.8149508,-73.9591489,Peking Garden,3.0,http://www.yelp.com/biz/peking-garden-new-york-2
1621,4rWJGwb3rjDoZHA0AECa5A,IDSpUSv-Td6-y8rC4JuCsw,0.4673079900081178,20,40.803313,-73.95682790000001,40.806161700000004,-73.9530551,Mojo,3.5,http://www.yelp.com/biz/mojo-new-york
610,4rWJGwb3rjDoZHA0AECa5A,7ZjXpKwP78R-02w12kLT4w,0.4793009512952271,21,40.803313,-73.95682790000001,40.805601,-73.96527990000001,Il Cibreo,3.0,http://www.yelp.com/biz/il-cibreo-manhattan-2
4381,4rWJGwb3rjDoZHA0AECa5A,hD55NUiGDK7STQ8oy9QDPA,0.4861854211420938,22,40.803313,-73.95682790000001,40.8057564,-73.9658802,Le Monde,3.0,http://www.yelp.com/biz/le-monde-new-york-3
2069,4rWJGwb3rjDoZHA0AECa5A,KgfFn5Z51DZoUzhJ186a0A,0.4864183580973058,23,40.803313,-73.95682790000001,40.802762,-73.9680355,Indian Cafe,3.5,http://www.yelp.com/biz/indian-cafe-new-york-2
1301,4rWJGwb3rjDoZHA0AECa5A,Ev04GeSgAXwKsO1qJiO9xQ,0.4994165108221551,24,40.803313,-73.95682790000001,40.813910799999995,-73.9561224,Jesus Taco,2.5,http://www.yelp.com/biz/jesus-taco-new-york
5014,4rWJGwb3rjDoZHA0AECa5A,qBKcTxYgQzIdIlEYqv3qJg,0.5103556287958075,25,40.803313,-73.95682790000001,40.8133753,-73.9560713,Amsterdam Pizza & Restaurant,4.5,http://www.yelp.com/biz/amsterdam-pizza-and-restaurant-new-york
3507,4rWJGwb3rjDoZHA0AECa5A,ZKKRhDiNECZKtdu9CSFz6w,0.5122406460129849,26,40.803313,-73.95682790000001,40.8145922,-73.9594182,Panda Garden Chinese Restaurant,3.0,http://www.yelp.com/biz/panda-garden-chinese-restaurant-manhattan
3356,4rWJGwb3rjDoZHA0AECa5A,XSZDmxCJIJ5BVXHwjDR5ag,0.5240685143789163,27,40.803313,-73.95682790000001,40.8114719,-73.9537373,M & G Diner,4.5,http://www.yelp.com/biz/m-and-g-diner-new-york
3411,4rWJGwb3rjDoZHA0AECa5A,Y2I946V78wOdwaUD9chmqg,0.5347024640763929,28,40.803313,-73.95682790000001,40.8025174,-73.9641953,Roti Roll - Bombay Frankie,4.0,http://www.yelp.com/biz/roti-roll-bombay-frankie-new-york
4979,4rWJGwb3rjDoZHA0AECa5A,pIrSHmLYW6Bdjiz-HHWd1Q,0.535640429189589,29,40.803313,-73.95682790000001,40.8141019,-73.95977740000001,Bettolona,4.0,http://www.yelp.com/biz/bettolona-new-york
3239,4rWJGwb3rjDoZHA0AECa5A,VrlIP1YgXwvCQlQ1PTExkg,0.5464862684122027,30,40.803313,-73.95682790000001,40.806883899999995,-73.9535485,Bad Horse Pizza,3.5,http://www.yelp.com/biz/bad-horse-pizza-new-york
395,51DwJDP5TOlsCQYc0GQdVQ,51DwJDP5TOlsCQYc0GQdVQ,-2.220446049250313e-16,1,40.811654299999994,-73.95786240000001,40.811654299999994,-73.95786240000001,West Place,3.0,http://www.yelp.com/biz/west-place-new-york
3171,51DwJDP5TOlsCQYc0GQdVQ,VAkdznBlCPQ7KFvm-Kma0g,0.08356443688515758,2,40.811654299999994,-73.95786240000001,40.8147719,-73.9592936,Toast,3.5,http://www.yelp.com/biz/toast-new-york-6
1801,51DwJDP5TOlsCQYc0GQdVQ,IsqGaD5u47Qx1Ms-VKJ-bQ,0.13941879428443593,3,40.811654299999994,-73.95786240000001,40.811172,-73.958267,Lyla's Cafe,3.5,http://www.yelp.com/biz/lylas-cafe-new-york
1727,51DwJDP5TOlsCQYc0GQdVQ,I_OPhKQDHUXHXDtFOtJCrg,0.16763224362283544,4,40.811654299999994,-73.95786240000001,40.8110816,-73.9528844,Presidential Pizza,2.5,http://www.yelp.com/biz/presidential-pizza-new-york
4207,51DwJDP5TOlsCQYc0GQdVQ,fqFre6p7U0VOnrjl8Y1BuQ,0.2000553557210215,5,40.811654299999994,-73.95786240000001,40.803431200000006,-73.9637637,El Ranchero Mexicano,3.0,http://www.yelp.com/biz/el-ranchero-mexicano-manhattan-2
2829,51DwJDP5TOlsCQYc0GQdVQ,Rx3m7vtf-eWBSQ4AavQl8g,0.22771574134811234,6,40.811654299999994,-73.95786240000001,40.8136,-73.955775,Jimbo's Coffee Shop,3.5,http://www.yelp.com/biz/jimbos-coffee-shop-new-york
2699,51DwJDP5TOlsCQYc0GQdVQ,PXWGgHRDcG6mxuOJTAX4uQ,0.2442278054020833,7,40.811654299999994,-73.95786240000001,40.8029695,-73.96766740000001,Famous Deli,4.0,http://www.yelp.com/biz/famous-deli-new-york-3
4822,51DwJDP5TOlsCQYc0GQdVQ,nrceacHfm6Ada7aAiTXtkg,0.2849332608736641,8,40.811654299999994,-73.95786240000001,40.810931,-73.952578,Omega Gourmet Deli,4.5,http://www.yelp.com/biz/omega-gourmet-deli-new-york
964,51DwJDP5TOlsCQYc0GQdVQ,C2E1E0o-ssSrf_dokwxTXg,0.2853044386858563,9,40.811654299999994,-73.95786240000001,40.809870200000006,-73.9587263,Massawa,3.5,http://www.yelp.com/biz/massawa-new-york
4315,51DwJDP5TOlsCQYc0GQdVQ,gmZGeYqlPR6dBwdBZ0K4Bg,0.29093905030974865,10,40.811654299999994,-73.95786240000001,40.8138102,-73.9561679,Golden Krust,3.5,http://www.yelp.com/biz/golden-krust-new-york-2
4407,51DwJDP5TOlsCQYc0GQdVQ,hHg8ADXX-0z0-oHGySXNFg,0.2924312960607117,11,40.811654299999994,-73.95786240000001,40.807573,-73.965164,Cafe Nana,3.5,http://www.yelp.com/biz/cafe-nana-new-york
2860,51DwJDP5TOlsCQYc0GQdVQ,S-xUsS4RKzBrOnAjy6lnyA,0.2975690927891199,12,40.811654299999994,-73.95786240000001,40.8002531,-73.9658484,Acosta Antonio,4.0,http://www.yelp.com/biz/acosta-antonio-new-york
1265,51DwJDP5TOlsCQYc0GQdVQ,EtHDmvirGVYBXX3kUmQQrQ,0.30721281915946186,13,40.811654299999994,-73.95786240000001,40.801889,-73.956847,5 & Diamond,3.5,http://www.yelp.com/biz/5-and-diamond-new-york
546,51DwJDP5TOlsCQYc0GQdVQ,6nOxwnuN0ZwLX3h3JYSJnA,0.3134191225230808,14,40.811654299999994,-73.95786240000001,40.8054224,-73.9654359,Tom's Restaurant,2.5,http://www.yelp.com/biz/toms-restaurant-new-york
4791,51DwJDP5TOlsCQYc0GQdVQ,nfHJNQyVw4M6VTx5bqvnxw,0.3295818330567537,15,40.811654299999994,-73.95786240000001,40.807317100000006,-73.9645456,Pinnacle,3.0,http://www.yelp.com/biz/pinnacle-new-york-2
2438,51DwJDP5TOlsCQYc0GQdVQ,O2jCWIOWb-IhyZGZLTNNoA,0.3581206557874871,16,40.811654299999994,-73.95786240000001,40.8048124,-73.9549485,Peking Kitchen II,4.0,http://www.yelp.com/biz/peking-kitchen-ii-new-york
635,51DwJDP5TOlsCQYc0GQdVQ,7hgygLzjMf3YQE6oL1E3Aw,0.3618774591896442,17,40.811654299999994,-73.95786240000001,40.801176,-73.961057,Shahi Biryani & Grill,3.5,http://www.yelp.com/biz/shahi-biryani-and-grill-manhattan
2762,51DwJDP5TOlsCQYc0GQdVQ,Qn10NNqKN3f85VdK15VOLw,0.3668983123116937,18,40.811654299999994,-73.95786240000001,40.800866,-73.959654,Central Markets,2.5,http://www.yelp.com/biz/central-markets-new-york
4181,51DwJDP5TOlsCQYc0GQdVQ,ffp58kYSK7dJGs5ER-5txw,0.386487800703606,19,40.811654299999994,-73.95786240000001,40.8107792,-73.9581542,Sezz Medi,3.0,http://www.yelp.com/biz/sezz-medi-new-york
5790,51DwJDP5TOlsCQYc0GQdVQ,ySzkBv-_DTNT30eONPnAkg,0.3943822191592955,20,40.811654299999994,-73.95786240000001,40.802248999999996,-73.956551,Zoma,4.0,http://www.yelp.com/biz/zoma-new-york
5463,51DwJDP5TOlsCQYc0GQdVQ,vQaei8xkH8u2W5gHToRcXw,0.41529987429616544,21,40.811654299999994,-73.95786240000001,40.811172,-73.958267,Elsabet Cafe,3.0,http://www.yelp.com/biz/elsabet-cafe-new-york
4753,51DwJDP5TOlsCQYc0GQdVQ,n_KosOPSHS81Yq0D6X3peQ,0.4629968956093497,22,40.811654299999994,-73.95786240000001,40.8144715,-73.95950440000001,Falafel On Broadway,4.0,http://www.yelp.com/biz/falafel-on-broadway-manhattan
2033,51DwJDP5TOlsCQYc0GQdVQ,K-wyXXi5lPM2cwaV9_vXcQ,0.4684321957311953,23,40.811654299999994,-73.95786240000001,40.805354799999996,-73.9621317,Strokos Gourmet Deli,3.0,http://www.yelp.com/biz/strokos-gourmet-deli-new-york
3452,51DwJDP5TOlsCQYc0GQdVQ,YRfDdBgWS4T80oJfKmVThA,0.4787504771559629,24,40.811654299999994,-73.95786240000001,40.8069523,-73.9536792,Chocolat Restaurant Lounge,3.0,http://www.yelp.com/biz/chocolat-restaurant-lounge-new-york
933,51DwJDP5TOlsCQYc0GQdVQ,BcVx7vnk1CivTpB45SYDUg,0.5036863562856981,25,40.811654299999994,-73.95786240000001,40.805601,-73.96527990000001,Campo,3.0,http://www.yelp.com/biz/campo-new-york
2103,51DwJDP5TOlsCQYc0GQdVQ,Ki2-LougDEv34G5EY1sz4g,0.5253089634623784,26,40.811654299999994,-73.95786240000001,40.800818,-73.965025,Tropical Sensation Restaurant,3.5,http://www.yelp.com/biz/tropical-sensation-restaurant-new-york
1047,51DwJDP5TOlsCQYc0GQdVQ,D3Sw_VHsaQGYdQjsZDv-Nw,0.5393825075835569,27,40.811654299999994,-73.95786240000001,40.8048651,-73.96633620000001,Empanada Joe's,1.5,http://www.yelp.com/biz/empanada-joes-new-york
4015,51DwJDP5TOlsCQYc0GQdVQ,dz1qvyImYe6lG-UEU0VkTQ,0.5419691823995176,28,40.811654299999994,-73.95786240000001,40.802963500000004,-73.9641726,Bistro Ten 18,3.5,http://www.yelp.com/biz/bistro-ten-18-new-york-city
2979,51DwJDP5TOlsCQYc0GQdVQ,TS1eYydoWdk9HwOUXhAgXg,0.5438773365827414,29,40.811654299999994,-73.95786240000001,40.8068145,-73.9610786,Hoda Halal Cart,4.5,http://www.yelp.com/biz/hoda-halal-cart-manhattan
4688,51DwJDP5TOlsCQYc0GQdVQ,nDMnZFjvDqon5qKGMaHfVA,0.5727272427277514,30,40.811654299999994,-73.95786240000001,40.8014147,-73.9648251,Wondee Siam V,3.5,http://www.yelp.com/biz/wondee-siam-v-new-york
425,5Vn6sxKkzvZLcEM2yZcjfQ,5Vn6sxKkzvZLcEM2yZcjfQ,1.1102230246251563e-16,1,40.8002956,-73.9658146,40.8002956,-73.9658146,Empire Corner Restaurant,2.5,http://www.yelp.com/biz/empire-corner-restaurant-new-york
2603,5Vn6sxKkzvZLcEM2yZcjfQ,PE2Ny-4ajVpNnKH-hV5BPQ,0.12153849696200493,2,40.8002956,-73.9658146,40.803744,-73.955861,Chef White's Five Star Grill,3.5,http://www.yelp.com/biz/chef-whites-five-star-grill-new-york
1564,5Vn6sxKkzvZLcEM2yZcjfQ,Hc-uW3uYqAOyB2as00J9og,0.16346357682334767,3,40.8002956,-73.9658146,40.8072295,-73.9647724,M2M,4.0,http://www.yelp.com/biz/m2m-new-york-2
3299,5Vn6sxKkzvZLcEM2yZcjfQ,X2KeJ4OdlkzTEpCETaaoCw,0.18443228880907148,4,40.8002956,-73.9658146,40.813778899999996,-73.95623990000001,Pino's Cafe,4.0,http://www.yelp.com/biz/pinos-cafe-new-york
611,5Vn6sxKkzvZLcEM2yZcjfQ,7ZjXpKwP78R-02w12kLT4w,0.21083004207891973,5,40.8002956,-73.9658146,40.805601,-73.96527990000001,Il Cibreo,3.0,http://www.yelp.com/biz/il-cibreo-manhattan-2
4569,5Vn6sxKkzvZLcEM2yZcjfQ,l9OMQ7JKxM5ues3nKEGwcg,0.23033926066926946,6,40.8002956,-73.9658146,40.807443,-73.963544,Brad's,3.0,http://www.yelp.com/biz/brads-manhattan
4721,5Vn6sxKkzvZLcEM2yZcjfQ,nGgdoc8XIYYb055OIu4SgQ,0.2407366914936649,7,40.8002956,-73.9658146,40.8028863,-73.9672942,Westway Cafe,3.0,http://www.yelp.com/biz/westway-cafe-new-york
4382,5Vn6sxKkzvZLcEM2yZcjfQ,hD55NUiGDK7STQ8oy9QDPA,0.3037265598170709,8,40.8002956,-73.9658146,40.8057564,-73.9658802,Le Monde,3.0,http://www.yelp.com/biz/le-monde-new-york-3
210,5Vn6sxKkzvZLcEM2yZcjfQ,2m5gtNQnTgKchpFK6ZiOOg,0.3081719224282537,9,40.8002956,-73.9658146,40.8073617,-73.9606979,Brownie's Cafe,4.0,http://www.yelp.com/biz/brownies-cafe-new-york
5823,5Vn6sxKkzvZLcEM2yZcjfQ,yo_WAOnE2pPHCQduq_V_ZA,0.3333994460019103,10,40.8002956,-73.9658146,40.8056285,-73.9643813,Symposium Greek Restaurant,3.5,http://www.yelp.com/biz/symposium-greek-restaurant-new-york
1021,5Vn6sxKkzvZLcEM2yZcjfQ,CWk6yFOoKJH5URub5XsHDg,0.3535758445555026,11,40.8002956,-73.9658146,40.800818,-73.96741999999999,East Dumpling House,3.5,http://www.yelp.com/biz/east-dumpling-house-new-york
4897,5Vn6sxKkzvZLcEM2yZcjfQ,p1izzP-7YomYrP2spmOrBQ,0.3603511363680453,12,40.8002956,-73.9658146,40.809067999999996,-73.9594243,SubsConscious,3.0,http://www.yelp.com/biz/subsconscious-new-york
5015,5Vn6sxKkzvZLcEM2yZcjfQ,qBKcTxYgQzIdIlEYqv3qJg,0.3709197658484158,13,40.8002956,-73.9658146,40.8133753,-73.9560713,Amsterdam Pizza & Restaurant,4.5,http://www.yelp.com/biz/amsterdam-pizza-and-restaurant-new-york
3848,5Vn6sxKkzvZLcEM2yZcjfQ,bWasMbk9JZLQLQf_EUr2Sg,0.39598251067707024,14,40.8002956,-73.9658146,40.808880200000004,-73.95933120000001,Amsterdam Restaurant & Tapas Lounge,3.0,http://www.yelp.com/biz/amsterdam-restaurant-and-tapas-lounge-new-york-3
5519,5Vn6sxKkzvZLcEM2yZcjfQ,wKfyiP-eNWLSXF6CjWbI_A,0.4110938606611457,15,40.8002956,-73.9658146,40.8109355,-73.9530618,McDonald's,1.5,http://www.yelp.com/biz/mcdonalds-manhattan-4
3207,5Vn6sxKkzvZLcEM2yZcjfQ,Vf0-szX1DxTVYhpnJCwr9w,0.4271240456292398,16,40.8002956,-73.9658146,40.8028915,-73.96730600000001,The Manchester Diner,3.0,http://www.yelp.com/biz/the-manchester-diner-manhattan
5603,5Vn6sxKkzvZLcEM2yZcjfQ,wxrlMnjni_UanASIp4dq2g,0.472528008769793,17,40.8002956,-73.9658146,40.8108422,-73.9581284,Max Café,3.5,http://www.yelp.com/biz/max-caf%C3%A9-new-york-2
2951,5Vn6sxKkzvZLcEM2yZcjfQ,SvuJs-3p4H3FZaoF3K3y3g,0.4729429099123533,18,40.8002956,-73.9658146,40.801589,-73.9648713,El Rey De La Caridad,4.0,http://www.yelp.com/biz/el-rey-de-la-caridad-new-york
2070,5Vn6sxKkzvZLcEM2yZcjfQ,KgfFn5Z51DZoUzhJ186a0A,0.475251433577329,19,40.8002956,-73.9658146,40.802762,-73.9680355,Indian Cafe,3.5,http://www.yelp.com/biz/indian-cafe-new-york-2
791,5Vn6sxKkzvZLcEM2yZcjfQ,8uz_6_ogNrpb_MxQnhjZGQ,0.4795868713845982,20,40.8002956,-73.9658146,40.801512200000005,-73.96095279999999,Giovanni's Pizzeria,3.0,http://www.yelp.com/biz/giovannis-pizzeria-new-york
2471,5Vn6sxKkzvZLcEM2yZcjfQ,OZtXG5DUsJZrtMFWodCNnA,0.4956400217712976,21,40.8002956,-73.9658146,40.803512289400004,-73.95625948909999,Harlem Food Bar,2.5,http://www.yelp.com/biz/harlem-food-bar-new-york
3811,5Vn6sxKkzvZLcEM2yZcjfQ,bEec28P1CziowM9LrNkNsg,0.5159982170482238,22,40.8002956,-73.9658146,40.801053,-73.958433,Cafe Amrita,3.5,http://www.yelp.com/biz/cafe-amrita-new-york
301,5Vn6sxKkzvZLcEM2yZcjfQ,4GYc1Ld8r4rGQJKz_Qp07A,0.5354429717049869,23,40.8002956,-73.9658146,40.801462,-73.960859,Miss Mamie's Spoonbread Too,3.5,http://www.yelp.com/biz/miss-mamies-spoonbread-too-new-york
5746,5Vn6sxKkzvZLcEM2yZcjfQ,yKPRuBvD3ScCc18QrZ4Y6w,0.5355178014071034,24,40.8002956,-73.9658146,40.814534,-73.95963,El Porton Bar and Restaurant,3.0,http://www.yelp.com/biz/el-porton-bar-and-restaurant-new-york
1332,5Vn6sxKkzvZLcEM2yZcjfQ,F6ReGpF94EKWzh6dSRVIrQ,0.5721627288418067,25,40.8002956,-73.9658146,40.80489179999999,-73.96631740000001,Famous Famiglia,3.0,http://www.yelp.com/biz/famous-famiglia-new-york-2
5386,5Vn6sxKkzvZLcEM2yZcjfQ,v13Ur9Yf2EhvGlvPAaFNeQ,0.5922629665293404,26,40.8002956,-73.9658146,40.80522,-73.9663939,Vareli,4.0,http://www.yelp.com/biz/vareli-new-york
3136,5Vn6sxKkzvZLcEM2yZcjfQ,V-rY0hlPjAghV14jOlVUiQ,0.601600248099073,27,40.8002956,-73.9658146,40.8113468,-73.95775350000001,Nikko,3.5,http://www.yelp.com/biz/nikko-manhattan
3674,5Vn6sxKkzvZLcEM2yZcjfQ,_Dc5E16rCL16j2xsUHw18Q,0.6039848327986007,28,40.8002956,-73.9658146,40.8026442,-73.96432890000001,Sip,3.0,http://www.yelp.com/biz/sip-new-york
3789,5Vn6sxKkzvZLcEM2yZcjfQ,b2d8CP6sKQotFjzZX0Thtw,0.6104373025382954,29,40.8002956,-73.9658146,40.802109200000004,-73.956872,Szechuan Garden Kitchen,3.5,http://www.yelp.com/biz/szechuan-garden-kitchen-new-york
3412,5Vn6sxKkzvZLcEM2yZcjfQ,Y2I946V78wOdwaUD9chmqg,0.6116288393338084,30,40.8002956,-73.9658146,40.8025174,-73.9641953,Roti Roll - Bombay Frankie,4.0,http://www.yelp.com/biz/roti-roll-bombay-frankie-new-york
455,5dzFMuClH9CDvfaUuIKWeg,5dzFMuClH9CDvfaUuIKWeg,-2.220446049250313e-16,1,40.8013646,-73.9611369,40.8013646,-73.9611369,Hunan's Kitchen,3.5,http://www.yelp.com/biz/hunans-kitchen-new-york
1444,5dzFMuClH9CDvfaUuIKWeg,GDATF7Wkz9XhaucMdRxUpg,0.2567001880666836,2,40.8013646,-73.9611369,40.8041347,-73.96661740000002,Shangri-La Express,3.5,http://www.yelp.com/biz/shangri-la-express-new-york
269,5dzFMuClH9CDvfaUuIKWeg,3uJAt1EHG0x9pz_c91AHuQ,0.27621086985897736,3,40.8013646,-73.9611369,40.8149508,-73.9591489,Peking Garden,3.0,http://www.yelp.com/biz/peking-garden-new-york-2
4290,5dzFMuClH9CDvfaUuIKWeg,geTFpY84Tp-nVTXflnxtDA,0.2820338382452125,4,40.8013646,-73.9611369,40.8033208,-73.96384470000001,V & T Pizzeria & Restaurant,3.5,http://www.yelp.com/biz/v-and-t-pizzeria-and-restaurant-new-york
3508,5dzFMuClH9CDvfaUuIKWeg,ZKKRhDiNECZKtdu9CSFz6w,0.3012426336532106,5,40.8013646,-73.9611369,40.8145922,-73.9594182,Panda Garden Chinese Restaurant,3.0,http://www.yelp.com/biz/panda-garden-chinese-restaurant-manhattan
